Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker
PowerPlex_ESI_17_IDX_v2.1	D10S1248	16	312.15	311.65	312.65	0	green	4	272.01	330	249	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D10S1248	17	316.1	315.6	316.6	0	green	4	272.01	330	249	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D10S1248	18	320.07	319.57	320.57	0	green	4	272.01	330	249	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D10S1248	19	324.02	323.52	324.52	0	green	4	272.01	330	249	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	8	341.45	340.95	341.95	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	9	345.54	345.04	346.04	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	10	349.61	349.11	350.11	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	11	353.66	353.16	354.16	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	11.3	356.62	356.12	357.02	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	12	357.63	357.23	358.13	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	12.3	360.66	360.16	361.06	1	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	13	361.68	361.18	362.18	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	13.3	364.68	364.18	365.08	1	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	14	365.68	365.18	366.18	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	14.3	368.68	368.18	369.08	1	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	15	369.68	369.18	370.18	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	16	373.71	373.21	374.21	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D2S441	17	377.75	377.25	378.25	0	green	4	330.01	380	309	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	3	70.94	70.44	71.44	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	4	74.93	74.43	75.43	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	5	78.91	78.41	79.41	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	6	82.88	82.38	83.38	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	7	86.89	86.39	87.39	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	8	90.9	90.4	91.4	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	8.3	93.91	93.41	94.31	1	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	9	94.92	94.42	95.42	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	9.3	97.91	97.41	98.31	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	10	98.95	98.45	99.45	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	10.3	102	101.5	102.4	1	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	11	103.04	102.54	103.54	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	TH01	13.3	114.47	113.97	114.97	0	yellow	4	69	120	59	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	10	124.73	124.23	125.23	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	11	128.88	128.38	129.38	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	12	132.89	132.39	133.39	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	13	136.91	136.41	137.41	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	14	140.96	140.46	141.46	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	15	145	144.5	145.5	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	15.2	147.03	146.53	147.53	1	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	16	149.06	148.56	149.56	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	17	153.09	152.59	153.59	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	18	157.12	156.62	157.62	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	19	161.13	160.63	161.63	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	20	165.13	164.63	165.63	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	21	169.1	168.6	169.6	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	22	173.05	172.55	173.55	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	23	177.05	176.55	177.55	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	24	181.03	180.53	181.53	0	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	vWA	25	185.03	184.53	185.53	1	yellow	4	120.01	192	85	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	23.2	202.08	201.58	202.58	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	24	204.08	203.58	204.58	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	24.2	206.1	205.6	206.5	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	24.3	207.09	206.59	207.49	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	25	208.07	207.57	208.57	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	25.2	210.09	209.59	210.49	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	25.3	211.08	210.58	211.48	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	26	212.07	211.57	212.57	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	26.2	214.09	213.59	214.59	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	27	216.11	215.61	216.51	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	27.1	217.02	216.52	217.42	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	27.2	218.04	217.54	218.54	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	28	220.08	219.58	220.48	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	28.1	221.09	220.59	221.49	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	28.2	222.1	221.6	222.5	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	28.3	223.1	222.6	223.5	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	29	224.09	223.59	224.49	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	29.1	225.09	224.59	225.49	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	29.2	226.09	225.59	226.49	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	29.3	227.11	226.61	227.51	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	30	228.12	227.62	228.62	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	30.2	230.11	229.61	230.51	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	30.3	231.15	230.65	231.55	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	31	232.17	231.67	232.57	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	31.1	233.15	232.65	233.55	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	31.2	234.13	233.63	234.63	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	32	236.21	235.71	236.61	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	32.1	237.21	236.71	237.61	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	32.2	238.21	237.71	238.71	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	33	240.31	239.81	240.71	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	33.1	241.28	240.78	241.68	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	33.2	242.26	241.76	242.76	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	34	244.28	243.78	244.68	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	34.1	245.3	244.8	245.7	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	34.2	246.32	245.82	246.82	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	35	248.33	247.83	248.73	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	35.1	249.35	248.85	249.75	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	35.2	250.37	249.87	250.87	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	36	252.45	251.95	252.85	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	36.1	253.44	252.94	253.84	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	36.2	254.43	253.93	254.93	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	37	256.43	255.93	256.93	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	37.2	258.46	257.96	258.96	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	38	260.49	259.99	260.99	0	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	38.2	262.51	262.01	263.01	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D21S11	39	264.53	264.03	265.03	1	yellow	4	192.01	272	108	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	13	287.39	286.89	287.89	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	14	291.36	290.86	291.86	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	15	295.33	294.83	295.83	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	16	299.28	298.78	299.78	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	17	303.28	302.78	303.68	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	17.1	304.3	303.8	304.8	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	17.3	306.35	305.85	306.75	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	18	307.26	306.86	307.76	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	18.1	308.3	307.9	308.8	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	18.3	310.34	309.84	310.74	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	19	311.26	310.86	311.76	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	19.1	312.28	311.88	312.78	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	19.3	314.29	313.79	314.69	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	20	315.3	314.8	315.7	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	20.1	316.32	315.82	316.82	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	20.3	318.33	317.83	318.73	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	21	319.35	318.85	319.85	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	22	323.36	322.86	323.86	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	23	327.34	326.84	327.84	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	24	331.42	330.92	331.92	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	24.3	334.44	333.94	334.84	1	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	25	335.46	334.96	335.96	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	26	339.54	339.04	340.04	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D12S391	27	343.59	343.09	344.09	0	yellow	4	272.01	350	235	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	7	76.83	76.33	77.33	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	8	80.83	80.33	81.33	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	9	84.87	84.37	85.37	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	10	88.92	88.42	89.42	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	11	92.98	92.48	93.48	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	12	97.05	96.55	97.55	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	13	101.27	100.77	101.77	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	14	105.42	104.92	105.92	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	15	109.56	109.06	110.06	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	16	113.71	113.21	114.21	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	17	117.97	117.47	118.47	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	18	121.99	121.49	122.49	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	19	126.18	125.68	126.68	0	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	D8S1179	20	130.3	129.8	130.8	1	red	4	75	136	49	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	12.2	138.67	138.17	139.17	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	13	140.74	140.24	141.24	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	14	144.83	144.33	145.33	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	15	148.92	148.42	149.42	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	16	153.01	152.51	153.41	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	16.1	154.03	153.53	154.53	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	17	157.08	156.58	157.58	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	17.2	159.11	158.61	159.61	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	18	161.15	160.65	161.65	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	18.2	163.18	162.68	163.68	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	19	165.18	164.68	165.68	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	19.2	167.2	166.7	167.6	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	19.3	168.21	167.71	168.61	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	20	169.21	168.71	169.61	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	20.1	170.22	169.72	170.62	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	20.2	171.22	170.72	171.62	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	20.3	172.22	171.72	172.62	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	21	173.23	172.73	173.73	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	21.2	175.24	174.74	175.64	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	21.3	176.24	175.74	176.64	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	22	177.24	176.74	177.64	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	22.1	178.25	177.75	178.65	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	22.2	179.25	178.75	179.65	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	22.3	180.25	179.75	180.65	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	23	181.26	180.76	181.66	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	23.1	182.26	181.76	182.66	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	23.2	183.26	182.76	183.66	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	23.3	184.27	183.77	184.67	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	24	185.28	184.78	185.68	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	24.1	186.29	185.79	186.69	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	24.2	187.3	186.8	187.7	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	24.3	188.3	187.8	188.7	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	25	189.3	188.8	189.7	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	25.1	190.3	189.8	190.7	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	25.2	191.3	190.8	191.7	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	25.3	192.31	191.81	192.71	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	26	193.32	192.82	193.72	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	26.1	194.33	193.83	194.73	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	26.2	195.34	194.84	195.84	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	27	197.35	196.85	197.85	0	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
PowerPlex_ESI_17_IDX_v2.1	FGA	27.2	199.34	198.84	199.84	1	red	4	136.01	300	89	ESI17	PowerPlex ESI 17 System	FALSE
